path,subject_id,text,best_match_colname,best_match_score,best_match_idx
"['Disease, Disorder or Finding', 'Amenorrhea']",<http://purl.obolibrary.org/obo/NCIT_C61443>,"Disease, Disorder or Finding Amenorrhea",cervical_trauma_last_5_years,0.28232506,25-45
"['Disease, Disorder or Finding', 'Neurofibromatosis']",<http://purl.obolibrary.org/obo/NCIT_C6727>,"Disease, Disorder or Finding Neurofibromatosis",number_of_total_lesions_T2_>=9,0.34888914,15-18
"['Disease, Disorder or Finding', 'Serositis']",<http://purl.obolibrary.org/obo/NCIT_C70428>,"Disease, Disorder or Finding Serositis",multiple_sclerosis_type_RR,0.24166135,10-3
"['Disease, Disorder or Finding', 'Herpes Zoster']",<http://purl.obolibrary.org/obo/NCIT_C71079>,"Disease, Disorder or Finding Herpes Zoster",TARDBP mutation_Ile383Val ,0.25291115,17-175
"['Disease, Disorder or Finding', 'Chronic Atropic Gastritis']",<http://purl.obolibrary.org/obo/NCIT_C7405>,"Disease, Disorder or Finding Chronic Atropic Gastritis",lesions_T1_True,0.19060713,15-8
"['Disease, Disorder or Finding', 'Malignant Thyroid Gland Neoplasm']",<http://purl.obolibrary.org/obo/NCIT_C7510>,"Disease, Disorder or Finding Malignant Thyroid Gland Neoplasm",TARDBP mutation_True,0.20150727,25-172
"['Disease, Disorder or Finding', 'Melanocytic Nevus']",<http://purl.obolibrary.org/obo/NCIT_C7570>,"Disease, Disorder or Finding Melanocytic Nevus",ethnicity_Black_African,0.24549556,3-13
"['Disease, Disorder or Finding', 'Flu-Like Symptoms']",<http://purl.obolibrary.org/obo/NCIT_C78302>,"Disease, Disorder or Finding Flu-Like Symptoms",precipitation_num,0.26864675,0-27
"['Disease, Disorder or Finding', 'Renal Colic']",<http://purl.obolibrary.org/obo/NCIT_C78593>,"Disease, Disorder or Finding Renal Colic",moreThan10PercentWeightloss_False,0.18891491,25-75
"['Disease, Disorder or Finding', 'Allergic Rhinitis']",<http://purl.obolibrary.org/obo/NCIT_C79532>,"Disease, Disorder or Finding Allergic Rhinitis",,,
"['Disease, Disorder or Finding', 'Extrapyramidal Disorder']",<http://purl.obolibrary.org/obo/NCIT_C79593>,"Disease, Disorder or Finding Extrapyramidal Disorder",onset_limb_type_upper-proximal-left-limb,0.28274307,17-111
"['Disease, Disorder or Finding', 'Monoclonal B_Cell Lymphocytosis']",<http://purl.obolibrary.org/obo/NCIT_C80310>,"Disease, Disorder or Finding Monoclonal B_Cell Lymphocytosis",bmi,0.17682761,7-4
"['Disease, Disorder or Finding', 'Dyslipidemia']",<http://purl.obolibrary.org/obo/NCIT_C80385>,"Disease, Disorder or Finding Dyslipidemia",dyslipidemia_False,0.5633867,25-187
"['Disease, Disorder or Finding', 'Iron-Deficiency Anemia']",<http://purl.obolibrary.org/obo/NCIT_C84484>,"Disease, Disorder or Finding Iron-Deficiency Anemia",Occured,0.27436292,24-0
"['Disease, Disorder or Finding', 'Brown-Sequard Syndrome']",<http://purl.obolibrary.org/obo/NCIT_C84601>,"Disease, Disorder or Finding Brown-Sequard Syndrome",lesions_T2_False,0.36130306,15-13
"['Disease, Disorder or Finding', 'Hereditary Factor XI Deficiency']",<http://purl.obolibrary.org/obo/NCIT_C84705>,"Disease, Disorder or Finding Hereditary Factor XI Deficiency",SOD1 mutation_True,0.26950094,17-168
"['Disease, Disorder or Finding', 'Frontotemporal Dementia']",<http://purl.obolibrary.org/obo/NCIT_C84719>,"Disease, Disorder or Finding Frontotemporal Dementia",onset_limb_type_upper-distal-proximal-left-limb,0.30638224,17-103
"['Disease, Disorder or Finding', 'Ichthyosis']",<http://purl.obolibrary.org/obo/NCIT_C84776>,"Disease, Disorder or Finding Ichthyosis",onset_limb_type_lower-distal-limb,0.25008863,25-88
"['Disease, Disorder or Finding', 'Ann Arbor Stage IV Mantle Cell Lymphoma']",<http://purl.obolibrary.org/obo/NCIT_C8486>,"Disease, Disorder or Finding Ann Arbor Stage IV Mantle Cell Lymphoma",,,
"['Disease, Disorder or Finding', 'Optic Neuritis']",<http://purl.obolibrary.org/obo/NCIT_C84950>,"Disease, Disorder or Finding Optic Neuritis",diagnosis_criteria_detail_Neuromyelitis optica,0.5054954,3-20
"['Disease, Disorder or Finding', 'Primary Progressive Aphasia']",<http://purl.obolibrary.org/obo/NCIT_C85024>,"Disease, Disorder or Finding Primary Progressive Aphasia",centre_pavia,0.29447982,15-19
"['Disease, Disorder or Finding', 'Primary Neoplasm']",<http://purl.obolibrary.org/obo/NCIT_C8509>,"Disease, Disorder or Finding Primary Neoplasm",primary_neoplasm_False,0.51368076,25-197
"['Disease, Disorder or Finding', 'Spinal and Bulbar Muscular Atrophy, X-linked 1']",<http://purl.obolibrary.org/obo/NCIT_C85233>,"Disease, Disorder or Finding Spinal and Bulbar Muscular Atrophy, X-linked 1",spinal_cord_symptom,0.42567527,12-3
"['Disease, Disorder or Finding', 'Ann Arbor Stage IV T-Cell Non-Hodgkin Lymphoma']",<http://purl.obolibrary.org/obo/NCIT_C8668>,"Disease, Disorder or Finding Ann Arbor Stage IV T-Cell Non-Hodgkin Lymphoma",other_symptoms_False,0.15309843,12-16
"['Disease, Disorder or Finding', 'Cleft Palate']",<http://purl.obolibrary.org/obo/NCIT_C87069>,"Disease, Disorder or Finding Cleft Palate",onset_limb_type_lower-proximal-limb,0.22086765,25-97
"['Disease, Disorder or Finding', 'Fibromyalgia']",<http://purl.obolibrary.org/obo/NCIT_C87497>,"Disease, Disorder or Finding Fibromyalgia",onset_limb_type_upper-proximal-limb,0.24862933,17-113
"['Disease, Disorder or Finding', 'Migraine']",<http://purl.obolibrary.org/obo/NCIT_C89715>,"Disease, Disorder or Finding Migraine",eye_symptom,0.3615089,12-5
"['Disease, Disorder or Finding', 'Bowel Obstruction']",<http://purl.obolibrary.org/obo/NCIT_C9175>,"Disease, Disorder or Finding Bowel Obstruction",bowel_and_bladder,0.38684502,2-4
"['Disease, Disorder or Finding', 'Mood Disorder']",<http://purl.obolibrary.org/obo/NCIT_C92200>,"Disease, Disorder or Finding Mood Disorder",brainstem_symptom,0.35415772,12-4
"['Disease, Disorder or Finding', 'Malignant Colon Neoplasm']",<http://purl.obolibrary.org/obo/NCIT_C9242>,"Disease, Disorder or Finding Malignant Colon Neoplasm",pelvic_surgery_more_than_5_years,0.17218885,25-66
"['Disease, Disorder or Finding', 'Gastroesophageal Reflux']",<http://purl.obolibrary.org/obo/NCIT_C92560>,"Disease, Disorder or Finding Gastroesophageal Reflux",Triglycerides_level,0.2459393,17-37
"['Disease, Disorder or Finding', 'Alcohol Dependance']",<http://purl.obolibrary.org/obo/NCIT_C93040>,"Disease, Disorder or Finding Alcohol Dependance",smoking_True,0.3007214,17-161
"['Disease, Disorder or Finding', 'Malignant Neoplasm']",<http://purl.obolibrary.org/obo/NCIT_C9305>,"Disease, Disorder or Finding Malignant Neoplasm",primary_neoplasm_True,0.4063989,25-198
"['Disease, Disorder or Finding', 'Scarlet Fever']",<http://purl.obolibrary.org/obo/NCIT_C94575>,"Disease, Disorder or Finding Scarlet Fever",eye_symptom,0.20709032,12-5
"['Disease, Disorder or Finding', 'Chicken Pox']",<http://purl.obolibrary.org/obo/NCIT_C97132>,"Disease, Disorder or Finding Chicken Pox",SOD1 mutation_Ala140Ala,0.2315959,25-166
"['Disease, Disorder or Finding', 'Acute Tonsillitis']",<http://purl.obolibrary.org/obo/NCIT_C97142>,"Disease, Disorder or Finding Acute Tonsillitis",neck_trauma_last_5_years,0.28781438,25-43
"['Disease, Disorder or Finding', 'Chronic Lung Disorder']",<http://purl.obolibrary.org/obo/NCIT_C98541>,"Disease, Disorder or Finding Chronic Lung Disorder",respiratory_subscore,0.3574174,18-6
"['Disease, Disorder or Finding', 'Klippel-Feil Syndrome']",<http://purl.obolibrary.org/obo/NCIT_C98967>,"Disease, Disorder or Finding Klippel-Feil Syndrome",onset_limb_type_lower-distal-proximal-right-limb,0.25348353,17-91
"['Disease, Disorder or Finding', 'Radius Fracture']",<http://purl.obolibrary.org/obo/NCIT_C99039>,"Disease, Disorder or Finding Radius Fracture",lumbo_sacral_trauma_more_than_5_years,0.27416617,25-50
"['Disease, Disorder or Finding', 'Tibia Fracture']",<http://purl.obolibrary.org/obo/NCIT_C99083>,"Disease, Disorder or Finding Tibia Fracture",onset_limb_type_upper-lower-proximal-left-right-limb,0.35444987,25-110
"['Disease, Disorder or Finding', 'Autoimmune Nervous System Disorder']",<http://purl.obolibrary.org/obo/NCIT_C99383>,"Disease, Disorder or Finding Autoimmune Nervous System Disorder",autoimmune_disease_False,0.5403476,17-193
"['Disease, Disorder or Finding', 'Behavioral Impairment']",<https://w3id.org/brainteaser/ontology/schema/BehavioralImpairment>,"Disease, Disorder or Finding Behavioral Impairment",onset_generalized,0.37354243,17-9
"['End Therapy Reason', 'adverseReaction']",<https://w3id.org/brainteaser/ontology/schema/adverseReaction>,End Therapy Reason adverseReaction,onset_limb_type_upper-lower-distal-left-limb,0.1700254,17-108
"['End Therapy Reason', 'confirmedPregnancy']",<https://w3id.org/brainteaser/ontology/schema/confirmedPregnancy>,End Therapy Reason confirmedPregnancy,,,
"['End Therapy Reason', 'endTherapyReason']",<https://w3id.org/brainteaser/ontology/schema/endTherapyReason>,End Therapy Reason endTherapyReason,,,
"['Event', 'consists']",<https://w3id.org/brainteaser/ontology/schema/consists>,Event consists,delta_edss_time0,0.16395813,11-1
"['Event', 'hasRegisteredActivity']",<https://w3id.org/brainteaser/ontology/schema/hasRegisteredActivity>,Event hasRegisteredActivity,,,
"['Event', 'hasRegisteredCondition']",<https://w3id.org/brainteaser/ontology/schema/hasRegisteredCondition>,Event hasRegisteredCondition,,,
"['Event', 'pregnancy']",<https://w3id.org/brainteaser/ontology/schema/pregnancy>,Event pregnancy,,,
"['Event', 'relapse']",<https://w3id.org/brainteaser/ontology/schema/relapse>,Event relapse,,,
"['Event', 'trauma']",<https://w3id.org/brainteaser/ontology/schema/trauma>,Event trauma,major_trauma_before_onset_False,0.44508755,17-201
"['Event', 'eventEnd']",<https://w3id.org/brainteaser/ontology/schema/eventEnd>,Event eventEnd,,,
"['Event', 'eventStart']",<https://w3id.org/brainteaser/ontology/schema/eventStart>,Event eventStart,centre_turin,0.1763807,12-21
"['Event', 'Before Onset', 'onsetElapsedTime']",<https://w3id.org/brainteaser/ontology/schema/onsetElapsedTime>,Event Before Onset onsetElapsedTime,onsetDate,0.28063804,17-0
"['Event', 'Diagnosis', 'diagnosticCriteria']",<https://w3id.org/brainteaser/ontology/schema/diagnosticCriteria>,Event Diagnosis diagnosticCriteria,diagnosisDate,0.41680753,25-1
"['Event', 'Onset', 'ageOnset']",<https://w3id.org/brainteaser/ontology/schema/ageOnset>,Event Onset ageOnset,age_at_onset,0.42089665,12-1
"['Event', 'Onset', 'axialOnset']",<https://w3id.org/brainteaser/ontology/schema/axialOnset>,Event Onset axialOnset,onset_axial,0.41538173,25-8
"['Event', 'Onset', 'bulbarOnset']",<https://w3id.org/brainteaser/ontology/schema/bulbarOnset>,Event Onset bulbarOnset,onset_bulbar,0.29612747,25-7
"['Event', 'Onset', 'generalizedOnset']",<https://w3id.org/brainteaser/ontology/schema/generalizedOnset>,Event Onset generalizedOnset,onset_generalized,0.32431582,25-9
"['Event', 'Onset', 'limbsOnset']",<https://w3id.org/brainteaser/ontology/schema/limbsOnset>,Event Onset limbsOnset,onset_limb_type_upper-distal-limb,0.56334186,25-102
"['Event', 'Onset', 'otherOnset']",<https://w3id.org/brainteaser/ontology/schema/otherOnset>,Event Onset otherOnset,onset_bulbar,0.33620405,17-7
"['Gene', 'C9orf72 Gene']",<http://purl.obolibrary.org/obo/NCIT_C101398>,Gene C9orf72 Gene,svType_SNP,0.3076162,21-18
"['Gene', 'SQSTM1 Gene']",<http://purl.obolibrary.org/obo/NCIT_C101491>,Gene SQSTM1 Gene,SOD1 mutation_False,0.319247,25-167
"['Gene', 'OPTN Gene']",<http://purl.obolibrary.org/obo/NCIT_C119640>,Gene OPTN Gene,svType_INS:ME,0.23343548,21-16
"['Gene', 'DCTN1 Gene']",<http://purl.obolibrary.org/obo/NCIT_C122875>,Gene DCTN1 Gene,svType_CNV,0.3327941,21-12
"['Gene', 'TBK1 Gene']",<http://purl.obolibrary.org/obo/NCIT_C24845>,Gene TBK1 Gene,SOD1 mutation_False,0.39597815,25-164
"['Gene', 'AR Gene']",<http://purl.obolibrary.org/obo/NCIT_C28539>,Gene AR Gene,SOD1 mutation_c.281G>T (p.(Gly94Val)) ,0.3482972,25-168
"['Gene', 'SOD1 Gene']",<http://purl.obolibrary.org/obo/NCIT_C54578>,Gene SOD1 Gene,SOD1 mutation_c.72+19G>A,0.5440328,25-169
"['Gene', 'TARDBP Gene']",<http://purl.obolibrary.org/obo/NCIT_C80020>,Gene TARDBP Gene,"TARDBP mutation_c.1154G>T, p.(TRP385Leu)",0.57012725,25-176
"['Gene', 'FUS Gene']",<http://purl.obolibrary.org/obo/NCIT_C91852>,Gene FUS Gene,FUS mutation_False,0.36673433,25-177
"['Genetic Testing', 'onGene']",<https://w3id.org/brainteaser/ontology/schema/onGene>,Genetic Testing onGene,chromosome,0.41157034,21-0
"['Genetic Testing', 'hasMutation']",<https://w3id.org/brainteaser/ontology/schema/hasMutation>,Genetic Testing hasMutation,SOD1 mutation_True,0.3944745,25-165
"['Genetic Testing', 'mutationType']",<https://w3id.org/brainteaser/ontology/schema/mutationType>,Genetic Testing mutationType,FUS mutation_True,0.5321183,25-178
"['Group (social concept)', 'Caucasian']",<http://purl.bioontology.org/ontology/SNOMEDCT/14045001>,Group (social concept) Caucasian,ethnicity_Caucasian,0.43231553,25-74
"['Group (social concept)', 'Black (ethnic group)']",<http://purl.bioontology.org/ontology/SNOMEDCT/315240009>,Group (social concept) Black (ethnic group),ethnicity_Black_African,0.39629033,25-73
"['Group (social concept)', 'Asian (ethnic group)']",<http://purl.bioontology.org/ontology/SNOMEDCT/315280000>,Group (social concept) Asian (ethnic group),ethnicity_Asian_ethnic_group,0.43318075,25-72
"['Group (social concept)', 'Hispanic']",<http://purl.bioontology.org/ontology/SNOMEDCT/414408004>,Group (social concept) Hispanic,ethnicity_Hispanic,0.43277568,12-15
"['Intervention or Procedure', 'procedureEnd']",<https://w3id.org/brainteaser/ontology/schema/procedureEnd>,Intervention or Procedure procedureEnd,surgical_interventions_before_onset_True,0.32181072,25-202
"['Intervention or Procedure', 'procedureStart']",<https://w3id.org/brainteaser/ontology/schema/procedureStart>,Intervention or Procedure procedureStart,surgical_interventions_before_onset_True,0.374117,17-204
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'testedForOligoclonalBands']",<https://w3id.org/brainteaser/ontology/schema/testedForOligoclonalBands>,Intervention or Procedure Diagnostic Procedure CSF Analysis testedForOligoclonalBands,global_radiation_mean,0.41116756,0-26
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'IgGIndexCSF']",<https://w3id.org/brainteaser/ontology/schema/IgGIndexCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis IgGIndexCSF,eye_symptom,0.41353875,3-6
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'albuminCSF']",<https://w3id.org/brainteaser/ontology/schema/albuminCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis albuminCSF,Albumin_level,0.5195511,17-18
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'alterationCSF']",<https://w3id.org/brainteaser/ontology/schema/alterationCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis alterationCSF,other_symptoms_False,0.46617436,12-16
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'glucoseCSF']",<https://w3id.org/brainteaser/ontology/schema/glucoseCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis glucoseCSF,diabetes_False,0.4321548,25-185
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'granulocytesCSF']",<https://w3id.org/brainteaser/ontology/schema/granulocytesCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis granulocytesCSF,diagnosis_criteria_Diagnosed MS,0.35289463,3-26
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'immunoglobulinGCSF']",<https://w3id.org/brainteaser/ontology/schema/immunoglobulinGCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis immunoglobulinGCSF,autoimmune_disease_True,0.46129364,17-194
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'leukocytesCountCSF']",<https://w3id.org/brainteaser/ontology/schema/leukocytesCountCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis leukocytesCountCSF,centre_turin,0.39465767,3-25
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'lymphocytesCSF']",<https://w3id.org/brainteaser/ontology/schema/lymphocytesCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis lymphocytesCSF,global_radiation_num,0.33829337,0-25
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'pathologicalJCCSF']",<https://w3id.org/brainteaser/ontology/schema/pathologicalJCCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis pathologicalJCCSF,other_symptoms_False,0.5035879,3-21
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'proteinsCSF']",<https://w3id.org/brainteaser/ontology/schema/proteinsCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis proteinsCSF,3_AC=1;AF=0.000199681;AN=5008;NS=2504;DP=9632;EAS_AF=0;AMR_AF=0;AFR_AF=0.0008;EUR_AF=0;SAS_AF=0;AA=.|||;VT=SNP,0.40900904,20-6
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'quotientAlbuminCSF']",<https://w3id.org/brainteaser/ontology/schema/quotientAlbuminCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis quotientAlbuminCSF,diagnosis_criteria_detail_MS Diagnosis,0.48542094,3-16
"['Intervention or Procedure', 'Diagnostic Procedure', 'CSF Analysis', 'virusJCTestedCSF']",<https://w3id.org/brainteaser/ontology/schema/virusJCTestedCSF>,Intervention or Procedure Diagnostic Procedure CSF Analysis virusJCTestedCSF,precipitation_mean,0.43179244,0-28
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'bodyMassIndex']",<https://w3id.org/brainteaser/ontology/schema/bodyMassIndex>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation bodyMassIndex,head_neck_surgery_last_5_years,0.25557858,25-67
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'height']",<https://w3id.org/brainteaser/ontology/schema/height>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation height,height,0.39094108,25-3
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'moreThan10PercentWeightloss']",<https://w3id.org/brainteaser/ontology/schema/moreThan10PercentWeightloss>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation moreThan10PercentWeightloss,moreThan10PercentWeightloss_True,0.44994774,25-76
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'multipleSclerosisType']",<https://w3id.org/brainteaser/ontology/schema/multipleSclerosisType>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation multipleSclerosisType,multiple_sclerosis_type_CIS,0.54817057,10-1
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'predominantLimbsImpairment']",<https://w3id.org/brainteaser/ontology/schema/predominantLimbsImpairment>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation predominantLimbsImpairment,surgical_interventions_before_onset_False,0.3974654,25-201
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'predominantLimbsSide']",<https://w3id.org/brainteaser/ontology/schema/predominantLimbsSide>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation predominantLimbsSide,diagnosis_criteria_detail_MS according to McDonald 2010,0.3598048,3-18
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'predominantMotorNeuron']",<https://w3id.org/brainteaser/ontology/schema/predominantMotorNeuron>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation predominantMotorNeuron,onset_limb_type_upper-lower-proximal-left-right-limb,0.43433338,17-110
"['Intervention or Procedure', 'Diagnostic Procedure', 'Clinical Evaluation', 'weight']",<https://w3id.org/brainteaser/ontology/schema/weight>,Intervention or Procedure Diagnostic Procedure Clinical Evaluation weight,weight_before_onset,0.3991459,17-4
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'brainAtrophyMRI']",<https://w3id.org/brainteaser/ontology/schema/brainAtrophyMRI>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) brainAtrophyMRI,new_or_enlarged_lesions_T2_False,0.5369196,15-11
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'contiguousLesionsMRI']",<https://w3id.org/brainteaser/ontology/schema/contiguousLesionsMRI>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) contiguousLesionsMRI,number_of_lesions_T1_gadolinium,0.46185413,15-0
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'gadoliniumLesionsT1MRI']",<https://w3id.org/brainteaser/ontology/schema/gadoliniumLesionsT1MRI>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) gadoliniumLesionsT1MRI,lesions_T1_gadolinium_False,0.61452925,15-9
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'gadoliniumLesionsT1MRINumber']",<https://w3id.org/brainteaser/ontology/schema/gadoliniumLesionsT1MRINumber>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) gadoliniumLesionsT1MRINumber,lesions_T1_gadolinium_True,0.5750548,15-10
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'lesionsT1MRI']",<https://w3id.org/brainteaser/ontology/schema/lesionsT1MRI>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) lesionsT1MRI,lesions_T1_False,0.5476484,15-7
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'newOrEnlargedLesionsT2MRI']",<https://w3id.org/brainteaser/ontology/schema/newOrEnlargedLesionsT2MRI>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) newOrEnlargedLesionsT2MRI,new_or_enlarged_lesions_T2_True,0.4730581,15-12
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'newOrEnlargedLesionsT2MRINumber']",<https://w3id.org/brainteaser/ontology/schema/newOrEnlargedLesionsT2MRINumber>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) newOrEnlargedLesionsT2MRINumber,number_of_new_or_enlarged_lesions_T2,0.4631008,15-1
"['Intervention or Procedure', 'Diagnostic Procedure', 'Diagnostic Imaging', 'Magnetic Resonance Imaging (MRI)', 'totalLesionsT2MRI']",<https://w3id.org/brainteaser/ontology/schema/totalLesionsT2MRI>,Intervention or Procedure Diagnostic Procedure Diagnostic Imaging Magnetic Resonance Imaging (MRI) totalLesionsT2MRI,number_of_total_lesions_T2_1-2,0.46384686,15-16
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'ambulationEDSS']",<https://w3id.org/brainteaser/ontology/schema/ambulationEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) ambulationEDSS,ambulation,0.35656893,2-7
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'bowelAndBladderEDSS']",<https://w3id.org/brainteaser/ontology/schema/bowelAndBladderEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) bowelAndBladderEDSS,thoracic_surgery_more_than_5_years,0.3014637,25-64
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'brainstemEDSS']",<https://w3id.org/brainteaser/ontology/schema/brainstemEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) brainstemEDSS,edss_as_evaluated_by_clinician,0.5311033,2-8
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'cerebellarEDSS']",<https://w3id.org/brainteaser/ontology/schema/cerebellarEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) cerebellarEDSS,cerebellar,0.5658847,2-1
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'cerebralEDSS']",<https://w3id.org/brainteaser/ontology/schema/cerebralEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) cerebralEDSS,cerebral_functions,0.53763574,2-6
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'clinicallyEvaluatedEDSS']",<https://w3id.org/brainteaser/ontology/schema/clinicallyEvaluatedEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) clinicallyEvaluatedEDSS,edss_as_evaluated_by_clinician,0.49336943,11-0
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'pyramidalEDSS']",<https://w3id.org/brainteaser/ontology/schema/pyramidalEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) pyramidalEDSS,pyramidal,0.40314674,2-0
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'sensoryEDSS']",<https://w3id.org/brainteaser/ontology/schema/sensoryEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) sensoryEDSS,other_symptoms_sensory,0.47125512,12-19
"['Intervention or Procedure', 'Diagnostic Procedure', 'Expanded Disability Status Scale (EDSS)', 'visualEDSS']",<https://w3id.org/brainteaser/ontology/schema/visualEDSS>,Intervention or Procedure Diagnostic Procedure Expanded Disability Status Scale (EDSS) visualEDSS,visual_function,0.47078598,2-5
"['Intervention or Procedure', 'Diagnostic Procedure', 'Evoked Potentials', 'evokedPotentialsLocation']",<https://w3id.org/brainteaser/ontology/schema/evokedPotentialsLocation>,Intervention or Procedure Diagnostic Procedure Evoked Potentials evokedPotentialsLocation,location_upper right,0.42966548,14-11
"['Intervention or Procedure', 'Diagnostic Procedure', 'Evoked Potentials', 'evokedPotentialsResponse']",<https://w3id.org/brainteaser/ontology/schema/evokedPotentialsResponse>,Intervention or Procedure Diagnostic Procedure Evoked Potentials evokedPotentialsResponse,delta_evoked_potential_time0,0.5764208,14-1
"['Intervention or Procedure', 'Diagnostic Procedure', 'Evoked Potentials', 'evokedPotentialsType']",<https://w3id.org/brainteaser/ontology/schema/evokedPotentialsType>,Intervention or Procedure Diagnostic Procedure Evoked Potentials evokedPotentialsType,altered_potential_Somatosensory,0.5902338,14-4
"['Intervention or Procedure', 'Diagnostic Procedure', 'Evoked Potentials', 'visualEvokedPotentialAmplitude']",<https://w3id.org/brainteaser/ontology/schema/visualEvokedPotentialAmplitude>,Intervention or Procedure Diagnostic Procedure Evoked Potentials visualEvokedPotentialAmplitude,centre_turin,0.5254197,14-13
